pair,stratum,totals,rate,excess_rate,lam
Fibroblast / CAF -> Myeloid,4,3154,0.016707168894289182,0.004953594988133704,0.13279403909121276
Fibroblast / CAF -> Myeloid,5,138,0.016707168894289182,0.004953594988133704,0.13279403909121276
T / NK -> Myeloid,0,1118803,0.007032516001476578,0.0,0.0
T / NK -> Myeloid,1,1607108,0.0071787334765305135,0.00014621747505393513,0.005704129925854093
T / NK -> Myeloid,2,1614304,0.00718492604056519,0.00015241003908861208,0.005945709735756698
T / NK -> Myeloid,3,1388046,0.00718492604056519,0.00015241003908861208,0.005945709735756698
T / NK -> Myeloid,4,1095357,0.00718492604056519,0.00015241003908861208,0.005945709735756698
T / NK -> Myeloid,5,837904,0.00718492604056519,0.00015241003908861208,0.005945709735756698
T / NK -> Myeloid,6,614131,0.007277121319208823,0.00024460531773224433,0.009542364976449462
T / NK -> Myeloid,7,400664,0.007277121319208823,0.00024460531773224433,0.009542364976449462
T / NK -> Myeloid,8,224130,0.007277121319208823,0.00024460531773224433,0.009542364976449462
T / NK -> Myeloid,9,121489,0.007277121319208823,0.00024460531773224433,0.009542364976449462
T / NK -> Myeloid,10,56413,0.007277121319208823,0.00024460531773224433,0.009542364976449462
T / NK -> Myeloid,11,22019,0.007277121319208823,0.00024460531773224433,0.009542364976449462
T / NK -> Myeloid,12,6203,0.007277121319208823,0.00024460531773224433,0.009542364976449462
T / NK -> Myeloid,13,2364,0.007277121319208823,0.00024460531773224433,0.009542364976449462
T / NK -> Myeloid,15,77,0.09090909090909091,0.08387657490761433,0.6
B / plasma -> T / NK,0,5103197,0.0025135224056606086,0.0,0.0
B / plasma -> T / NK,1,2162966,0.0025275478209088814,1.4025415248272808e-05,0.0003623538810208511
B / plasma -> T / NK,2,791390,0.00259416975195542,8.06473462948115e-05,0.0020835660411235397
B / plasma -> T / NK,3,297712,0.002608169837025812,9.464743136520333e-05,0.002445265503854476
B / plasma -> T / NK,4,114071,0.002608169837025812,9.464743136520333e-05,0.002445265503854476
B / plasma -> T / NK,5,38575,0.0027415454824098353,0.0002280230767492267,0.005891094513766552
B / plasma -> T / NK,6,14500,0.0027415454824098353,0.0002280230767492267,0.005891094513766552
B / plasma -> T / NK,7,5651,0.0027415454824098353,0.0002280230767492267,0.005891094513766552
B / plasma -> T / NK,8,1572,0.00946372239747634,0.006950199991815733,0.17956202339290142
B / plasma -> T / NK,9,551,0.00946372239747634,0.006950199991815733,0.17956202339290142
B / plasma -> T / NK,10,258,0.00946372239747634,0.006950199991815733,0.17956202339290142
B / plasma -> T / NK,11,155,0.00946372239747634,0.006950199991815733,0.17956202339290142
Endothelial -> T / NK,0,5973103,0.0038268145056956945,0.0,0.0
Endothelial -> T / NK,1,1988349,0.0038268145056956945,0.0,0.0
Endothelial -> T / NK,2,427982,0.0038354830673976333,8.668561701938738e-06,0.0003053971444928855
Endothelial -> T / NK,3,97897,0.0038354830673976333,8.668561701938738e-06,0.0003053971444928855
Endothelial -> T / NK,4,27563,0.003996362592131712,0.0001695480864360179,0.005973251761040384
Endothelial -> T / NK,5,12221,0.003996362592131712,0.0001695480864360179,0.005973251761040384
Endothelial -> T / NK,6,2004,0.003996362592131712,0.0001695480864360179,0.005973251761040384
Endothelial -> T / NK,7,1268,0.0044943820224719105,0.000667567516776216,0.023518689765346677
Endothelial -> T / NK,8,67,0.0044943820224719105,0.000667567516776216,0.023518689765346677
Endothelial -> T / NK,9,144,0.006944444444444444,0.0031176299387487495,0.10983543909786735
Epithelial -> T / NK,0,1838059,0.003658275598785401,0.0,0.0
Epithelial -> T / NK,1,2227237,0.003658275598785401,0.0,0.0
Epithelial -> T / NK,2,1713266,0.003658275598785401,0.0,0.0
Epithelial -> T / NK,3,1033057,0.003658275598785401,0.0,0.0
Epithelial -> T / NK,4,578051,0.003658275598785401,0.0,0.0
Epithelial -> T / NK,5,311763,0.003658275598785401,0.0,0.0
Epithelial -> T / NK,6,200104,0.003658275598785401,0.0,0.0
Epithelial -> T / NK,7,133322,0.0037152570233114166,5.698142452601569e-05,0.0017407626424911882
Epithelial -> T / NK,8,115836,0.0037152570233114166,5.698142452601569e-05,0.0017407626424911882
Epithelial -> T / NK,9,92059,0.0037152570233114166,5.698142452601569e-05,0.0017407626424911882
